millis,time,mode,v_raw,v_hat,v_ref,z_ref,z_meas,u_intVertical,u_pi,leftThrust,rightThrust,verticalThrust
236162,16:44:34,ALTITUDE_HOLD,0.000,0.002,0.424,1.000,0.293,-0.181,0.072,0.000,0.000,0.000
236262,16:44:34,ALTITUDE_HOLD,0.000,0.000,0.423,1.000,0.295,-0.178,0.076,0.000,0.000,0.000
236362,16:44:34,ALTITUDE_HOLD,0.000,0.000,0.422,1.000,0.296,-0.174,0.079,0.000,0.000,0.000
236462,16:44:34,ALTITUDE_HOLD,0.000,0.001,0.421,1.000,0.298,-0.171,0.081,0.000,0.000,0.000
236562,16:44:35,ALTITUDE_HOLD,0.000,0.001,0.421,1.000,0.299,-0.167,0.084,0.000,0.000,0.000
236662,16:44:35,ALTITUDE_HOLD,0.000,0.003,0.421,1.000,0.299,-0.164,0.087,0.000,0.000,0.000
236762,16:44:35,ALTITUDE_HOLD,0.000,0.000,0.420,1.000,0.300,-0.160,0.092,0.000,0.000,0.000
236862,16:44:35,ALTITUDE_HOLD,0.000,0.002,0.419,1.000,0.302,-0.157,0.093,0.000,0.000,0.000
236962,16:44:35,ALTITUDE_HOLD,0.000,-0.001,0.419,1.000,0.302,-0.153,0.099,0.000,0.000,0.000
237062,16:44:35,ALTITUDE_HOLD,0.000,0.006,0.417,1.000,0.305,-0.150,0.097,0.000,0.000,0.000
237162,16:44:35,ALTITUDE_HOLD,0.000,-0.006,0.418,1.000,0.304,-0.147,0.107,0.000,0.000,0.000
237262,16:44:35,ALTITUDE_HOLD,0.000,0.002,0.416,1.000,0.306,-0.143,0.105,0.000,0.000,0.000
237362,16:44:35,ALTITUDE_HOLD,0.000,0.000,0.416,1.000,0.306,-0.140,0.110,0.000,0.000,0.000
237462,16:44:35,ALTITUDE_HOLD,0.000,0.000,0.416,1.000,0.307,-0.137,0.113,0.000,0.000,0.000
237562,16:44:36,ALTITUDE_HOLD,0.000,-0.002,0.415,1.000,0.308,-0.133,0.117,0.000,0.000,0.000
237662,16:44:36,ALTITUDE_HOLD,0.000,0.005,0.413,1.000,0.311,-0.130,0.115,0.000,0.000,0.000
237762,16:44:36,ALTITUDE_HOLD,0.000,-0.004,0.413,1.000,0.311,-0.126,0.124,0.000,0.000,0.000
237862,16:44:36,ALTITUDE_HOLD,0.000,0.009,0.410,1.000,0.316,-0.123,0.118,0.000,0.000,0.000
237962,16:44:36,ALTITUDE_HOLD,0.000,-0.001,0.411,1.000,0.315,-0.120,0.127,0.000,0.000,0.000
238062,16:44:36,ALTITUDE_HOLD,0.000,0.004,0.409,1.000,0.319,-0.116,0.126,0.000,0.000,0.000
238162,16:44:36,ALTITUDE_HOLD,0.000,-0.003,0.409,1.000,0.318,-0.113,0.134,0.000,0.000,0.000
238262,16:44:36,ALTITUDE_HOLD,0.000,0.003,0.407,1.000,0.321,-0.109,0.133,0.000,0.000,0.000
238362,16:44:36,ALTITUDE_HOLD,0.000,-0.002,0.407,1.000,0.322,-0.106,0.139,0.000,0.000,0.000
238462,16:44:36,ALTITUDE_HOLD,0.000,0.011,0.404,1.000,0.327,-0.103,0.133,0.000,0.000,0.000
238562,16:44:37,ALTITUDE_HOLD,0.000,0.073,0.402,1.000,0.330,-0.100,0.098,0.000,0.000,0.000
238662,16:44:37,ALTITUDE_HOLD,0.000,-0.009,0.400,1.000,0.333,-0.096,0.149,0.000,0.000,0.000
238762,16:44:37,ALTITUDE_HOLD,0.000,0.043,0.392,1.000,0.346,-0.093,0.116,0.000,0.000,0.000
238862,16:44:37,ALTITUDE_HOLD,0.000,0.001,0.388,1.000,0.354,-0.091,0.142,0.000,0.000,0.000
238962,16:44:37,ALTITUDE_HOLD,0.000,0.048,0.377,1.000,0.372,-0.088,0.110,0.000,0.000,0.000
239062,16:44:37,ALTITUDE_HOLD,0.000,0.019,0.370,1.000,0.384,-0.085,0.125,0.000,0.000,0.000
239162,16:44:37,ALTITUDE_HOLD,0.000,0.023,0.360,1.000,0.400,-0.083,0.119,0.000,0.000,0.000
239262,16:44:37,ALTITUDE_HOLD,0.000,0.044,0.350,1.000,0.416,-0.080,0.103,0.000,0.000,0.000
239362,16:44:37,ALTITUDE_HOLD,0.000,0.037,0.341,1.000,0.432,-0.078,0.104,0.000,0.000,0.000
239462,16:44:37,ALTITUDE_HOLD,0.000,0.014,0.331,1.000,0.449,-0.076,0.114,0.000,0.000,0.000
239562,16:44:38,ALTITUDE_HOLD,0.000,0.063,0.317,1.000,0.472,-0.074,0.079,0.000,0.000,0.000
239662,16:44:38,ALTITUDE_HOLD,0.000,0.006,0.307,1.000,0.489,-0.072,0.109,0.000,0.000,0.000
239762,16:44:38,ALTITUDE_HOLD,0.000,0.020,0.292,1.000,0.513,-0.070,0.093,0.000,0.000,0.000
239862,16:44:38,ALTITUDE_HOLD,0.000,0.010,0.281,1.000,0.532,-0.068,0.094,0.000,0.000,0.000
239962,16:44:38,ALTITUDE_HOLD,0.000,0.013,0.268,1.000,0.553,-0.067,0.086,0.000,0.000,0.000
240062,16:44:38,ALTITUDE_HOLD,0.000,0.011,0.257,1.000,0.571,-0.065,0.083,0.000,0.000,0.000
240162,16:44:38,ALTITUDE_HOLD,0.000,0.022,0.244,1.000,0.593,-0.064,0.069,0.000,0.000,0.000
240262,16:44:38,ALTITUDE_HOLD,0.000,0.006,0.233,1.000,0.611,-0.062,0.074,0.000,0.000,0.000
240362,16:44:38,ALTITUDE_HOLD,0.000,0.020,0.220,1.000,0.634,-0.061,0.058,0.000,0.000,0.000
240462,16:44:38,SAFETY,0.000,0.020,0.220,1.000,0.651,-0.061,0.058,0.000,0.000,0.000
240562,16:44:39,SAFETY,0.000,0.020,0.220,1.000,0.672,-0.061,0.058,0.000,0.000,0.000
240662,16:44:39,SAFETY,0.000,0.020,0.220,1.000,0.688,-0.061,0.058,0.000,0.000,0.000
240762,16:44:39,SAFETY,0.000,0.020,0.220,1.000,0.707,-0.061,0.058,0.000,0.000,0.000
240862,16:44:39,SAFETY,0.000,0.020,0.220,1.000,0.719,-0.061,0.058,0.000,0.000,0.000
240962,16:44:39,SAFETY,0.000,0.020,0.220,1.000,0.736,-0.061,0.058,0.000,0.000,0.000
241062,16:44:39,SAFETY,0.000,0.020,0.220,1.000,0.742,-0.061,0.058,0.000,0.000,0.000
241162,16:44:39,SAFETY,0.000,0.020,0.220,1.000,0.750,-0.061,0.058,0.000,0.000,0.000
241262,16:44:39,SAFETY,0.000,0.020,0.220,1.000,0.753,-0.061,0.058,0.000,0.000,0.000
241362,16:44:39,SAFETY,0.000,0.020,0.220,1.000,0.754,-0.061,0.058,0.000,0.000,0.000
241462,16:44:39,SAFETY,0.000,0.020,0.220,1.000,0.752,-0.061,0.058,0.000,0.000,0.000
241562,16:44:40,SAFETY,0.000,0.020,0.220,1.000,0.749,-0.061,0.058,0.000,0.000,0.000
241662,16:44:40,SAFETY,0.000,0.020,0.220,1.000,0.742,-0.061,0.058,0.000,0.000,0.000
241762,16:44:40,SAFETY,0.000,0.020,0.220,1.000,0.737,-0.061,0.058,0.000,0.000,0.000
241862,16:44:40,SAFETY,0.000,0.020,0.220,1.000,0.724,-0.061,0.058,0.000,0.000,0.000
241962,16:44:40,SAFETY,0.000,0.020,0.220,1.000,0.711,-0.061,0.058,0.000,0.000,0.000
242062,16:44:40,SAFETY,0.000,0.020,0.220,1.000,0.692,-0.061,0.058,0.000,0.000,0.000
242162,16:44:40,SAFETY,0.000,0.020,0.220,1.000,0.675,-0.061,0.058,0.000,0.000,0.000
242262,16:44:40,SAFETY,0.000,0.020,0.220,1.000,0.652,-0.061,0.058,0.000,0.000,0.000
242362,16:44:40,SAFETY,0.000,0.020,0.220,1.000,0.633,-0.061,0.058,0.000,0.000,0.000
242462,16:44:40,SAFETY,0.000,0.020,0.220,1.000,0.608,-0.061,0.058,0.000,0.000,0.000
242562,16:44:41,SAFETY,0.000,0.020,0.220,1.000,0.589,-0.061,0.058,0.000,0.000,0.000
242662,16:44:41,SAFETY,0.000,0.020,0.220,1.000,0.567,-0.061,0.058,0.000,0.000,0.000
242762,16:44:41,SAFETY,0.000,0.020,0.220,1.000,0.550,-0.061,0.058,0.000,0.000,0.000
242862,16:44:41,SAFETY,0.000,0.020,0.220,1.000,0.532,-0.061,0.058,0.000,0.000,0.000
242962,16:44:41,SAFETY,0.000,0.020,0.220,1.000,0.517,-0.061,0.058,0.000,0.000,0.000
243062,16:44:41,SAFETY,0.000,0.020,0.220,1.000,0.499,-0.061,0.058,0.000,0.000,0.000
243162,16:44:41,SAFETY,0.000,0.020,0.220,1.000,0.486,-0.061,0.058,0.000,0.000,0.000
243262,16:44:41,SAFETY,0.000,0.020,0.220,1.000,0.469,-0.061,0.058,0.000,0.000,0.000
243362,16:44:41,SAFETY,0.000,0.020,0.220,1.000,0.456,-0.061,0.058,0.000,0.000,0.000
243462,16:44:41,SAFETY,0.000,0.020,0.220,1.000,0.444,-0.061,0.058,0.000,0.000,0.000
243562,16:44:42,SAFETY,0.000,0.020,0.220,1.000,0.438,-0.061,0.058,0.000,0.000,0.000
243662,16:44:42,SAFETY,0.000,0.020,0.220,1.000,0.429,-0.061,0.058,0.000,0.000,0.000
243762,16:44:42,SAFETY,0.000,0.020,0.220,1.000,0.427,-0.061,0.058,0.000,0.000,0.000
243862,16:44:42,SAFETY,0.000,0.020,0.220,1.000,0.421,-0.061,0.058,0.000,0.000,0.000
243962,16:44:42,SAFETY,0.000,0.020,0.220,1.000,0.420,-0.061,0.058,0.000,0.000,0.000
244062,16:44:42,SAFETY,0.000,0.020,0.220,1.000,0.418,-0.061,0.058,0.000,0.000,0.000
244162,16:44:42,SAFETY,0.000,0.020,0.220,1.000,0.422,-0.061,0.058,0.000,0.000,0.000
244262,16:44:42,SAFETY,0.000,0.020,0.220,1.000,0.427,-0.061,0.058,0.000,0.000,0.000
244362,16:44:42,SAFETY,0.000,0.020,0.220,1.000,0.438,-0.061,0.058,0.000,0.000,0.000
244462,16:44:42,SAFETY,0.000,0.020,0.220,1.000,0.449,-0.061,0.058,0.000,0.000,0.000
244562,16:44:43,SAFETY,0.000,0.020,0.220,1.000,0.464,-0.061,0.058,0.000,0.000,0.000
244662,16:44:43,SAFETY,0.000,0.020,0.220,1.000,0.476,-0.061,0.058,0.000,0.000,0.000
244762,16:44:43,SAFETY,0.000,0.020,0.220,1.000,0.491,-0.061,0.058,0.000,0.000,0.000
244862,16:44:43,SAFETY,0.000,0.020,0.220,1.000,0.503,-0.061,0.058,0.000,0.000,0.000
244962,16:44:43,SAFETY,0.000,0.020,0.220,1.000,0.517,-0.061,0.058,0.000,0.000,0.000
245062,16:44:43,SAFETY,0.000,0.020,0.220,1.000,0.526,-0.061,0.058,0.000,0.000,0.000
245162,16:44:43,SAFETY,0.000,0.020,0.220,1.000,0.540,-0.061,0.058,0.000,0.000,0.000
245262,16:44:43,SAFETY,0.000,0.020,0.220,1.000,0.560,-0.061,0.058,0.000,0.000,0.000
245362,16:44:43,SAFETY,0.000,0.020,0.220,1.000,0.574,-0.061,0.058,0.000,0.000,0.000
245462,16:44:43,SAFETY,0.000,0.020,0.220,1.000,0.597,-0.061,0.058,0.000,0.000,0.000
245562,16:44:44,SAFETY,0.000,0.020,0.220,1.000,0.608,-0.061,0.058,0.000,0.000,0.000
245662,16:44:44,SAFETY,0.000,0.020,0.220,1.000,0.620,-0.061,0.058,0.000,0.000,0.000
245762,16:44:44,SAFETY,0.000,0.020,0.220,1.000,0.640,-0.061,0.058,0.000,0.000,0.000
245862,16:44:44,SAFETY,0.000,0.020,0.220,1.000,0.653,-0.061,0.058,0.000,0.000,0.000
245962,16:44:44,SAFETY,0.000,0.020,0.220,1.000,0.663,-0.061,0.058,0.000,0.000,0.000
246062,16:44:44,SAFETY,0.000,0.020,0.220,1.000,0.680,-0.061,0.058,0.000,0.000,0.000
246162,16:44:44,SAFETY,0.000,0.020,0.220,1.000,0.689,-0.061,0.058,0.000,0.000,0.000
246262,16:44:44,SAFETY,0.000,0.020,0.220,1.000,0.704,-0.061,0.058,0.000,0.000,0.000
246362,16:44:44,SAFETY,0.000,0.020,0.220,1.000,0.709,-0.061,0.058,0.000,0.000,0.000
246462,16:44:44,SAFETY,0.000,0.020,0.220,1.000,0.715,-0.061,0.058,0.000,0.000,0.000
246562,16:44:45,SAFETY,0.000,0.020,0.220,1.000,0.724,-0.061,0.058,0.000,0.000,0.000
246662,16:44:45,SAFETY,0.000,0.020,0.220,1.000,0.726,-0.061,0.058,0.000,0.000,0.000
246762,16:44:45,SAFETY,0.000,0.020,0.220,1.000,0.731,-0.061,0.058,0.000,0.000,0.000
246862,16:44:45,SAFETY,0.000,0.020,0.220,1.000,0.733,-0.061,0.058,0.000,0.000,0.000
246962,16:44:45,SAFETY,0.000,0.020,0.220,1.000,0.730,-0.061,0.058,0.000,0.000,0.000
247062,16:44:45,SAFETY,0.000,0.020,0.220,1.000,0.732,-0.061,0.058,0.000,0.000,0.000
247162,16:44:45,SAFETY,0.000,0.020,0.220,1.000,0.728,-0.061,0.058,0.000,0.000,0.000
247262,16:44:45,SAFETY,0.000,0.020,0.220,1.000,0.725,-0.061,0.058,0.000,0.000,0.000
247362,16:44:45,SAFETY,0.000,0.020,0.220,1.000,0.720,-0.061,0.058,0.000,0.000,0.000
247462,16:44:45,SAFETY,0.000,0.020,0.220,1.000,0.716,-0.061,0.058,0.000,0.000,0.000
247562,16:44:46,SAFETY,0.000,0.020,0.220,1.000,0.710,-0.061,0.058,0.000,0.000,0.000
247662,16:44:46,SAFETY,0.000,0.020,0.220,1.000,0.703,-0.061,0.058,0.000,0.000,0.000
247762,16:44:46,SAFETY,0.000,0.020,0.220,1.000,0.696,-0.061,0.058,0.000,0.000,0.000
247862,16:44:46,SAFETY,0.000,0.020,0.220,1.000,0.691,-0.061,0.058,0.000,0.000,0.000
247962,16:44:46,SAFETY,0.000,0.020,0.220,1.000,0.680,-0.061,0.058,0.000,0.000,0.000
248062,16:44:46,SAFETY,0.000,0.020,0.220,1.000,0.676,-0.061,0.058,0.000,0.000,0.000
248162,16:44:46,SAFETY,0.000,0.020,0.220,1.000,0.664,-0.061,0.058,0.000,0.000,0.000
248262,16:44:46,SAFETY,0.000,0.020,0.220,1.000,0.659,-0.061,0.058,0.000,0.000,0.000
248362,16:44:46,SAFETY,0.000,0.020,0.220,1.000,0.655,-0.061,0.058,0.000,0.000,0.000
248462,16:44:46,SAFETY,0.000,0.020,0.220,1.000,0.647,-0.061,0.058,0.000,0.000,0.000
248562,16:44:47,SAFETY,0.000,0.020,0.220,1.000,0.642,-0.061,0.058,0.000,0.000,0.000
248662,16:44:47,SAFETY,0.000,0.020,0.220,1.000,0.635,-0.061,0.058,0.000,0.000,0.000
248762,16:44:47,SAFETY,0.000,0.020,0.220,1.000,0.631,-0.061,0.058,0.000,0.000,0.000
248862,16:44:47,SAFETY,0.000,0.020,0.220,1.000,0.626,-0.061,0.058,0.000,0.000,0.000
248962,16:44:47,SAFETY,0.000,0.020,0.220,1.000,0.621,-0.061,0.058,0.000,0.000,0.000
249062,16:44:47,SAFETY,0.000,0.020,0.220,1.000,0.616,-0.061,0.058,0.000,0.000,0.000
249162,16:44:47,SAFETY,0.000,0.020,0.220,1.000,0.613,-0.061,0.058,0.000,0.000,0.000
249262,16:44:47,SAFETY,0.000,0.020,0.220,1.000,0.610,-0.061,0.058,0.000,0.000,0.000
249362,16:44:47,SAFETY,0.000,0.020,0.220,1.000,0.606,-0.061,0.058,0.000,0.000,0.000
249462,16:44:47,SAFETY,0.000,0.020,0.220,1.000,0.604,-0.061,0.058,0.000,0.000,0.000
249562,16:44:48,SAFETY,0.000,0.020,0.220,1.000,0.602,-0.061,0.058,0.000,0.000,0.000
249662,16:44:48,SAFETY,0.000,0.020,0.220,1.000,0.602,-0.061,0.058,0.000,0.000,0.000
249762,16:44:48,SAFETY,0.000,0.020,0.220,1.000,0.600,-0.061,0.058,0.000,0.000,0.000
249862,16:44:48,SAFETY,0.000,0.020,0.220,1.000,0.603,-0.061,0.058,0.000,0.000,0.000
249962,16:44:48,SAFETY,0.000,0.020,0.220,1.000,0.602,-0.061,0.058,0.000,0.000,0.000
250062,16:44:48,SAFETY,0.000,0.020,0.220,1.000,0.605,-0.061,0.058,0.000,0.000,0.000
250165,16:44:48,SAFETY,0.000,0.020,0.220,1.000,0.604,-0.061,0.058,0.000,0.000,0.000
250265,16:44:48,SAFETY,0.000,0.020,0.220,1.000,0.606,-0.061,0.058,0.000,0.000,0.000
250365,16:44:48,SAFETY,0.000,0.020,0.220,1.000,0.607,-0.061,0.058,0.000,0.000,0.000
250465,16:44:48,SAFETY,0.000,0.020,0.220,1.000,0.610,-0.061,0.058,0.000,0.000,0.000
250565,16:44:49,SAFETY,0.000,0.020,0.220,1.000,0.613,-0.061,0.058,0.000,0.000,0.000
250665,16:44:49,SAFETY,0.000,0.020,0.220,1.000,0.613,-0.061,0.058,0.000,0.000,0.000
250765,16:44:49,SAFETY,0.000,0.020,0.220,1.000,0.621,-0.061,0.058,0.000,0.000,0.000
250865,16:44:49,SAFETY,0.000,0.020,0.220,1.000,0.620,-0.061,0.058,0.000,0.000,0.000
250965,16:44:49,SAFETY,0.000,0.020,0.220,1.000,0.626,-0.061,0.058,0.000,0.000,0.000
251065,16:44:49,SAFETY,0.000,0.020,0.220,1.000,0.629,-0.061,0.058,0.000,0.000,0.000
251165,16:44:49,SAFETY,0.000,0.020,0.220,1.000,0.629,-0.061,0.058,0.000,0.000,0.000
251265,16:44:49,SAFETY,0.000,0.020,0.220,1.000,0.635,-0.061,0.058,0.000,0.000,0.000
251365,16:44:49,SAFETY,0.000,0.020,0.220,1.000,0.637,-0.061,0.058,0.000,0.000,0.000
251465,16:44:49,SAFETY,0.000,0.020,0.220,1.000,0.642,-0.061,0.058,0.000,0.000,0.000
251594,16:44:50,SAFETY,0.000,0.020,0.220,1.000,0.639,-0.061,0.058,0.000,0.000,0.000
251694,16:44:50,SAFETY,0.000,0.020,0.220,1.000,0.647,-0.061,0.058,0.000,0.000,0.000
251794,16:44:50,SAFETY,0.000,0.020,0.220,1.000,0.646,-0.061,0.058,0.000,0.000,0.000
251894,16:44:50,SAFETY,0.000,0.020,0.220,1.000,0.650,-0.061,0.058,0.000,0.000,0.000
251994,16:44:50,SAFETY,0.000,0.020,0.220,1.000,0.651,-0.061,0.058,0.000,0.000,0.000
252094,16:44:50,SAFETY,0.000,0.020,0.220,1.000,0.650,-0.061,0.058,0.000,0.000,0.000
252194,16:44:50,SAFETY,0.000,0.020,0.220,1.000,0.652,-0.061,0.058,0.000,0.000,0.000
252294,16:44:50,SAFETY,0.000,0.020,0.220,1.000,0.652,-0.061,0.058,0.000,0.000,0.000
252394,16:44:50,SAFETY,0.000,0.020,0.220,1.000,0.654,-0.061,0.058,0.000,0.000,0.000
252494,16:44:50,SAFETY,0.000,0.020,0.220,1.000,0.655,-0.061,0.058,0.000,0.000,0.000
252594,16:44:51,SAFETY,0.000,0.020,0.220,1.000,0.652,-0.061,0.058,0.000,0.000,0.000
252694,16:44:51,SAFETY,0.000,0.020,0.220,1.000,0.653,-0.061,0.058,0.000,0.000,0.000
252794,16:44:51,SAFETY,0.000,0.020,0.220,1.000,0.649,-0.061,0.058,0.000,0.000,0.000
252894,16:44:51,SAFETY,0.000,0.020,0.220,1.000,0.649,-0.061,0.058,0.000,0.000,0.000
252994,16:44:51,SAFETY,0.000,0.020,0.220,1.000,0.648,-0.061,0.058,0.000,0.000,0.000
253094,16:44:51,SAFETY,0.000,0.020,0.220,1.000,0.645,-0.061,0.058,0.000,0.000,0.000
253194,16:44:51,SAFETY,0.000,0.020,0.220,1.000,0.645,-0.061,0.058,0.000,0.000,0.000
253294,16:44:51,SAFETY,0.000,0.020,0.220,1.000,0.638,-0.061,0.058,0.000,0.000,0.000
253394,16:44:51,SAFETY,0.000,0.020,0.220,1.000,0.637,-0.061,0.058,0.000,0.000,0.000
253494,16:44:51,SAFETY,0.000,0.020,0.220,1.000,0.640,-0.061,0.058,0.000,0.000,0.000
253594,16:44:52,SAFETY,0.000,0.020,0.220,1.000,0.630,-0.061,0.058,0.000,0.000,0.000
253694,16:44:52,SAFETY,0.000,0.020,0.220,1.000,0.631,-0.061,0.058,0.000,0.000,0.000
253794,16:44:52,SAFETY,0.000,0.020,0.220,1.000,0.623,-0.061,0.058,0.000,0.000,0.000
253894,16:44:52,SAFETY,0.000,0.020,0.220,1.000,0.621,-0.061,0.058,0.000,0.000,0.000
253994,16:44:52,SAFETY,0.000,0.020,0.220,1.000,0.621,-0.061,0.058,0.000,0.000,0.000
254094,16:44:52,SAFETY,0.000,0.020,0.220,1.000,0.616,-0.061,0.058,0.000,0.000,0.000
254194,16:44:52,SAFETY,0.000,0.020,0.220,1.000,0.616,-0.061,0.058,0.000,0.000,0.000
254294,16:44:52,SAFETY,0.000,0.020,0.220,1.000,0.614,-0.061,0.058,0.000,0.000,0.000
254394,16:44:52,SAFETY,0.000,0.020,0.220,1.000,0.608,-0.061,0.058,0.000,0.000,0.000
254494,16:44:52,SAFETY,0.000,0.020,0.220,1.000,0.609,-0.061,0.058,0.000,0.000,0.000
254594,16:44:53,SAFETY,0.000,0.020,0.220,1.000,0.606,-0.061,0.058,0.000,0.000,0.000
254694,16:44:53,SAFETY,0.000,0.020,0.220,1.000,0.608,-0.061,0.058,0.000,0.000,0.000
254794,16:44:53,SAFETY,0.000,0.020,0.220,1.000,0.611,-0.061,0.058,0.000,0.000,0.000
254894,16:44:53,SAFETY,0.000,0.020,0.220,1.000,0.615,-0.061,0.058,0.000,0.000,0.000
254994,16:44:53,SAFETY,0.000,0.020,0.220,1.000,0.626,-0.061,0.058,0.000,0.000,0.000
255094,16:44:53,SAFETY,0.000,0.020,0.220,1.000,0.634,-0.061,0.058,0.000,0.000,0.000
255194,16:44:53,SAFETY,0.000,0.020,0.220,1.000,0.648,-0.061,0.058,0.000,0.000,0.000
255294,16:44:53,SAFETY,0.000,0.020,0.220,1.000,0.656,-0.061,0.058,0.000,0.000,0.000
255394,16:44:53,SAFETY,0.000,0.020,0.220,1.000,0.669,-0.061,0.058,0.000,0.000,0.000
255494,16:44:53,SAFETY,0.000,0.020,0.220,1.000,0.685,-0.061,0.058,0.000,0.000,0.000
255594,16:44:54,SAFETY,0.000,0.020,0.220,1.000,0.703,-0.061,0.058,0.000,0.000,0.000
255694,16:44:54,SAFETY,0.000,0.020,0.220,1.000,0.715,-0.061,0.058,0.000,0.000,0.000
255794,16:44:54,SAFETY,0.000,0.020,0.220,1.000,0.727,-0.061,0.058,0.000,0.000,0.000
255894,16:44:54,SAFETY,0.000,0.020,0.220,1.000,0.739,-0.061,0.058,0.000,0.000,0.000
255994,16:44:54,SAFETY,0.000,0.020,0.220,1.000,0.751,-0.061,0.058,0.000,0.000,0.000
256094,16:44:54,SAFETY,0.000,0.020,0.220,1.000,0.758,-0.061,0.058,0.000,0.000,0.000
256195,16:44:54,SAFETY,0.000,0.020,0.220,1.000,0.769,-0.061,0.058,0.000,0.000,0.000
256295,16:44:54,SAFETY,0.000,0.020,0.220,1.000,0.771,-0.061,0.058,0.000,0.000,0.000
256395,16:44:54,SAFETY,0.000,0.020,0.220,1.000,0.782,-0.061,0.058,0.000,0.000,0.000
256495,16:44:54,SAFETY,0.000,0.020,0.220,1.000,0.786,-0.061,0.058,0.000,0.000,0.000
256598,16:44:55,SAFETY,0.000,0.020,0.220,1.000,0.799,-0.061,0.058,0.000,0.000,0.000
256698,16:44:55,SAFETY,0.000,0.020,0.220,1.000,0.808,-0.061,0.058,0.000,0.000,0.000
256798,16:44:55,SAFETY,0.000,0.020,0.220,1.000,0.820,-0.061,0.058,0.000,0.000,0.000
256898,16:44:55,SAFETY,0.000,0.020,0.220,1.000,0.830,-0.061,0.058,0.000,0.000,0.000
256998,16:44:55,SAFETY,0.000,0.020,0.220,1.000,0.846,-0.061,0.058,0.000,0.000,0.000
257098,16:44:55,SAFETY,0.000,0.020,0.220,1.000,0.856,-0.061,0.058,0.000,0.000,0.000
257198,16:44:55,SAFETY,0.000,0.020,0.220,1.000,0.870,-0.061,0.058,0.000,0.000,0.000
257298,16:44:55,SAFETY,0.000,0.020,0.220,1.000,0.890,-0.061,0.058,0.000,0.000,0.000
257398,16:44:55,SAFETY,0.000,0.020,0.220,1.000,0.904,-0.061,0.058,0.000,0.000,0.000
257498,16:44:55,SAFETY,0.000,0.020,0.220,1.000,0.919,-0.061,0.058,0.000,0.000,0.000
257602,16:44:56,SAFETY,0.000,0.020,0.220,1.000,0.926,-0.061,0.058,0.000,0.000,0.000
257702,16:44:56,SAFETY,0.000,0.020,0.220,1.000,0.937,-0.061,0.058,0.000,0.000,0.000
257802,16:44:56,SAFETY,0.000,0.020,0.220,1.000,0.945,-0.061,0.058,0.000,0.000,0.000
257902,16:44:56,SAFETY,0.000,0.020,0.220,1.000,0.949,-0.061,0.058,0.000,0.000,0.000
258005,16:44:56,SAFETY,0.000,0.020,0.220,1.000,0.960,-0.061,0.058,0.000,0.000,0.000
258105,16:44:56,SAFETY,0.000,0.020,0.220,1.000,0.962,-0.061,0.058,0.000,0.000,0.000
258205,16:44:56,SAFETY,0.000,0.020,0.220,1.000,0.967,-0.061,0.058,0.000,0.000,0.000
258305,16:44:56,SAFETY,0.000,0.020,0.220,1.000,0.976,-0.061,0.058,0.000,0.000,0.000
258405,16:44:56,SAFETY,0.000,0.020,0.220,1.000,0.986,-0.061,0.058,0.000,0.000,0.000
258508,16:44:56,SAFETY,0.000,0.020,0.220,1.000,0.997,-0.061,0.058,0.000,0.000,0.000
258608,16:44:57,SAFETY,0.000,0.020,0.220,1.000,1.015,-0.061,0.058,0.000,0.000,0.000
258708,16:44:57,SAFETY,0.000,0.020,0.220,1.000,1.029,-0.061,0.058,0.000,0.000,0.000
258808,16:44:57,SAFETY,0.000,0.020,0.220,1.000,1.040,-0.061,0.058,0.000,0.000,0.000
258908,16:44:57,SAFETY,0.000,0.020,0.220,1.000,1.031,-0.061,0.058,0.000,0.000,0.000
259008,16:44:57,SAFETY,0.000,0.020,0.220,1.000,1.019,-0.061,0.058,0.000,0.000,0.000
259108,16:44:57,SAFETY,0.000,0.020,0.220,1.000,0.989,-0.061,0.058,0.000,0.000,0.000
259208,16:44:57,SAFETY,0.000,0.020,0.220,1.000,0.965,-0.061,0.058,0.000,0.000,0.000
259308,16:44:57,SAFETY,0.000,0.020,0.220,1.000,0.959,-0.061,0.058,0.000,0.000,0.000
259411,16:44:57,SAFETY,0.000,0.020,0.220,1.000,0.963,-0.061,0.058,0.000,0.000,0.000
259511,16:44:57,SAFETY,0.000,0.020,0.220,1.000,0.987,-0.061,0.058,0.000,0.000,0.000
259611,16:44:58,SAFETY,0.000,0.020,0.220,1.000,1.016,-0.061,0.058,0.000,0.000,0.000
259711,16:44:58,SAFETY,0.000,0.020,0.220,1.000,1.044,-0.061,0.058,0.000,0.000,0.000
259811,16:44:58,SAFETY,0.000,0.020,0.220,1.000,1.071,-0.061,0.058,0.000,0.000,0.000
259914,16:44:58,SAFETY,0.000,0.020,0.220,1.000,1.080,-0.061,0.058,0.000,0.000,0.000
260014,16:44:58,SAFETY,0.000,0.020,0.220,1.000,1.097,-0.061,0.058,0.000,0.000,0.000
260114,16:44:58,SAFETY,0.000,0.020,0.220,1.000,1.109,-0.061,0.058,0.000,0.000,0.000
260214,16:44:58,SAFETY,0.000,0.020,0.220,1.000,1.115,-0.061,0.058,0.000,0.000,0.000
260317,16:44:58,SAFETY,0.000,0.020,0.220,1.000,1.133,-0.061,0.058,0.000,0.000,0.000
260417,16:44:58,SAFETY,0.000,0.020,0.220,1.000,1.136,-0.061,0.058,0.000,0.000,0.000
